H?`vJru,49,15,44
H?`vJrv,38,17,40
H?`vJrw,34,12,22
H?`vJrx,41,15,34
H?`vJry,45,17,46
H?`vJrz,39,17,39
H?`vJr{,35,15,22
H?`vJr|,39,17,39
H?`vJr},44,18,52
H?`vJr~,35,20,25
H?`vJtz,48,28,133
H?`vJt},46,24,120
H?`vJt~,45,32,123
H?`vJvZ,40,18,56
H?`vJv],40,18,56
H?`vJv^,38,21,61
H?`vJvj,38,17,59
H?`vJvl,35,19,60
H?`vJvm,38,17,59
H?`vJvn,37,20,63
H?`vJvr,36,18,41
H?`vJvt,37,17,41
H?`vJvu,37,17,41
H?`vJvv,38,19,43
H?`vJvx,38,17,40
H?`vJvy,33,17,26
H?`vJvz,39,19,42
H?`vJv{,31,16,29
H?`vJv|,32,20,28
H?`vJv},33,19,28
H?`vJv~,34,22,28
H?`vJxz,39,27,124
H?`vJx|,41,26,123
H?`vJx},44,26,120
H?`vJx~,40,33,127
H?`vJz],38,18,58
H?`vJz^,37,22,61
H?`vJzj,37,18,59
H?`vJzm,38,18,58
H?`vJzn,36,21,63
H?`vJzr,35,17,43
H?`vJzu,37,16,42
H?`vJzv,37,19,44
H?`vJzx,38,16,41
H?`vJzy,39,16,40
H?`vJzz,31,19,30
H?`vJz{,32,17,27
H?`vJz|,37,19,44
H?`vJz},38,18,44
H?`vJz~,34,21,29
H?`vJ|~,48,36,126
H?`vJ~n,39,24,63
H?`vJ~v,38,22,45
H?`vJ~z,32,21,31
H?`vJ~|,34,21,29
H?`vJ~},33,21,30
H?`vJ~~,35,23,30
H?`vK|z,39,22,72
H?`vK||,39,21,73
H?`vK|~,40,25,75
H?`vK}^,58,61,185
H?`vK~N,50,24,116
H?`vK~Z,47,19,86
H?`vK~^,48,23,89
H?`vK~j,42,16,56
H?`vK~l,37,17,60
H?`vK~m,40,17,57
H?`vK~n,41,19,60
H?`vK~r,39,17,39
H?`vK~v,42,18,40
H?`vK~x,33,16,27
H?`vK~y,31,15,30
H?`vK~z,32,18,30
H?`vK~|,33,18,29
H?`vK~},34,18,28
H?`vK~~,35,20,29
H?`vM\z,39,22,72
H?`vM\|,39,20,74
H?`vM\},41,20,72
H?`vM\~,41,25,74
H?`vM]n,65,25,108
H?`vM]z,43,22,68
H?`vM]},40,22,71
H?`vM]~,41,26,73
H?`vM^N,80,24,112
H?`vM^Z,51,18,83
H?`vM^],45,17,90
H?`vM^^,51,22,87
H?`vM^j,67,14,81
H?`vM^l,66,17,79
H?`vM^m,64,15,83
H?`vM^n,71,20,80
H?`vM^r,38,17,40
H?`vM^u,40,14,41
H?`vM^v,41,18,41
H?`vM^x,33,15,28
H?`vM^y,31,14,31
H?`vM^z,32,17,31
H?`vM^{,33,15,28
H?`vM^|,33,17,30
H?`vM^},34,17,29
H?`vM^~,35,19,30
H?`vMk~,42,29,100
H?`vMlz,40,22,71
H?`vMl},39,20,74
H?`vMl~,39,25,76
H?`vMmn,41,23,88
H?`vMmv,114,24,78
H?`vMmz,41,22,70
H?`vMm~,39,26,75
H?`vMnN,56,18,116
H?`vMn],46,17,89
H?`vMnj,40,16,58
H?`vMnn,39,19,62
H?`vMnr,111,26,133
H?`vMnv,116,22,52
H?`vMny,32,15,29
H?`vMnz,32,17,31
H?`vMn},33,17,30
H?`vMn~,34,19,31
H?`vMo^,49,30,125
H?`vMon,43,16,94
H?`vMov,45,22,86
H?`vMoz,41,19,93
H?`vMo|,42,19,92
H?`vMo~,43,25,94
H?`vMpN,53,13,121
H?`vMpV,56,17,97
H?`vMpZ,49,17,104
H?`vMp\,52,15,103
H?`vMp],51,16,103
H?`vMp^,49,20,111
H?`vMpf,46,17,73
H?`vMpj,41,14,64
H?`vMpl,39,14,66
H?`vMpn,42,18,66
H?`vMpr,43,17,59
H?`vMpt,44,16,59
H?`vMpu,60,17,59
H?`vMpv,45,21,60
H?`vMpx,43,16,60
H?`vMpy,46,17,73
H?`vMpz,40,19,67
H?`vMp{,44,16,59
H?`vMp|,39,18,69
H?`vMp},49,20,75
H?`vMp~,41,23,69
H?`vMqN,57,29,135
H?`vMqV,50,15,122
H?`vMqZ,49,20,118
H?`vMq\,52,20,115
H?`vMq^,46,26,126
H?`vMqf,46,13,77
H?`vMqj,41,15,80
H?`vMql,43,17,76
H?`vMqn,44,20,80
H?`vMqr,42,14,63
H?`vMqt,41,15,63
H?`vMqv,42,18,66
H?`vMqx,47,16,56
H?`vMqy,49,16,71
H?`vMqz,43,19,64
H?`vMq|,43,20,63
H?`vMq},45,19,80
H?`vMq~,42,25,66
H?`vMrF,43,12,81
H?`vMrJ,53,11,106
H?`vMrL,52,14,104
H?`vMrN,53,16,111
H?`vMrR,54,11,71
H?`vMrT,51,12,73
H?`vMrU,57,11,68
H?`vMrV,50,14,80
H?`vMrX,50,14,72
H?`vMrY,48,14,74
H?`vMrZ,49,17,78
H?`vMr[,50,14,72
H?`vMr\,50,18,76
H?`vMr],46,17,81
H?`vMr^,45,21,86
H?`vMrb,42,11,66
H?`vMrd,40,12,33
H?`vMrf,43,14,69
H?`vMrh,44,13,45
H?`vMri,51,14,54
H?`vMrj,41,15,52
H?`vMrk,31,12,42
H?`vMrl,39,16,53
H?`vMrm,49,16,61
H?`vMrn,40,20,54
H?`vMrp,41,12,32
H?`vMrq,48,14,40
H?`vMrr,39,15,36
H?`vMrt,41,14,35
H?`vMru,53,15,40
H?`vMrv,41,17,37
H?`vMrw,32,13,23
H?`vMrx,44,15,31
H?`vMry,44,16,48
H?`vMrz,40,17,38
H?`vMr{,33,15,24
H?`vMr|,41,17,37
H?`vMr},47,18,49
H?`vMr~,35,20,25
H?`vMt|,39,23,71
H?`vMt},41,22,70
H?`vMt~,40,26,74
H?`vMuz,43,22,68
H?`vMu},41,22,70
H?`vMu~,41,28,71
H?`vMvZ,50,20,82
H?`vMv],44,20,88
H?`vMv^,46,25,89
H?`vMvj,41,17,56
H?`vMvl,37,19,58
H?`vMvm,39,17,58
H?`vMvn,40,22,58
H?`vMvt,39,17,39
H?`vMvu,42,17,36
H?`vMvv,41,19,40
H?`vMvx,40,17,38
H?`vMvy,32,18,26
H?`vMvz,40,20,40
H?`vMv{,32,16,28
H?`vMv|,33,20,27
H?`vMv},33,19,28
H?`vMv~,35,22,27
H?`vM|~,38,31,78
H?`vM}~,39,32,76
H?`vM~^,45,28,95
H?`vM~n,38,25,63
H?`vM~v,39,22,44
H?`vM~z,32,22,30
H?`vM~|,33,22,29
H?`vM~},33,22,29
H?`vM~~,35,24,29
H?`vNL^,44,20,88
H?`vNLn,72,16,92
H?`vNLz,40,19,74
H?`vNL},40,18,75
H?`vNL~,41,22,77
H?`vNM^,42,27,102
H?`vNNN,71,15,94
H?`vNNV,111,16,71
H?`vNNZ,41,15,58
H?`vNN^,39,18,63
H?`vNNf,133,17,105
H?`vNNj,71,13,78
H?`vNNm,54,13,77
H?`vNNn,75,18,78
H?`vNNr,110,22,138
H?`vNNv,117,20,53
H?`vNNz,32,16,32
H?`vNN},33,16,31
H?`vNN~,34,18,32
H?`vNO^,42,32,96
H?`vNPN,68,11,97
H?`vNPV,46,17,73
H?`vNPZ,41,15,80
H?`vNP\,42,14,80
H?`vNP^,42,20,82
H?`vNPf,66,13,97
H?`vNPj,71,13,76
H?`vNPl,42,10,92
H?`vNPm,67,10,99
H?`vNPn,67,15,88
H?`vNPr,42,16,61
H?`vNPt,45,15,59
H?`vNPv,45,19,62
H?`vNPy,47,15,74
H?`vNPz,39,18,69
H?`vNP{,42,14,63
H?`vNP|,38,17,71
H?`vNP},51,17,76
H?`vNP~,40,21,72
H?`vNQN,70,25,113
H?`vNQV,43,15,95
H?`vNQZ,40,20,93
H?`vNQ\,43,19,91
H?`vNQ^,41,26,95
H?`vNRF,59,10,91
H?`vNRJ,67,10,83
H?`vNRL,44,11,73
H?`vNRN,68,14,88
H?`vNRR,42,10,50
H?`vNRT,41,11,50
H?`vNRV,41,13,54
H?`vNRY,48,13,58
H?`vNRZ,41,15,52
H?`vNR\,41,16,51
H?`vNR],47,14,65
H?`vNR^,39,19,56
H?`vNRb,59,9,92
H?`vNRd,42,9,77
H?`vNRe,60,9,91
H?`vNRf,58,11,101
H?`vNRh,43,10,75
H?`vNRi,68,11,81
H?`vNRj,71,13,69
H?`vNRk,31,11,54
H?`vNRl,44,14,78
H?`vNRm,67,13,90
H?`vNRn,73,17,72
H?`vNRp,42,11,32
H?`vNRq,51,13,38
H?`vNRr,37,14,39
H?`vNRt,40,13,37
H?`vNRu,54,14,40
H?`vNRv,39,16,40
H?`vNRw,33,11,24
H?`vNRx,42,14,34
H?`vNRy,46,15,47
H?`vNRz,41,16,38
H?`vNR{,35,13,24
H?`vNR|,40,16,39
H?`vNR},51,15,48
H?`vNR~,35,19,26
H?`vNT},41,21,71
H?`vNT~,39,25,76
H?`vNV],40,17,57
H?`vNV^,39,22,59
H?`vNVj,72,15,75
H?`vNVm,67,15,80
H?`vNVn,72,20,79
H?`vNVt,37,16,42
H?`vNVu,40,16,39
H?`vNVv,39,18,43
H?`vNVx,39,16,40
H?`vNVy,31,17,28
H?`vNVz,39,19,42
H?`vNV{,32,16,28
H?`vNV|,32,19,29
H?`vNV},33,18,29
H?`vNV~,34,21,29
H?`vNXn,65,20,95
H?`vNX|,35,20,78
H?`vNX},38,20,75
H?`vNX~,37,26,77
H?`vNZ^,35,22,63
H?`vNZj,67,16,79
H?`vNZl,41,18,85
H?`vNZm,63,20,97
H?`vNZn,69,22,80
H?`vNZr,33,17,45
H?`vNZv,35,19,46
H?`vNZx,37,17,41
H?`vNZy,35,15,45
H?`vNZz,31,19,30
H?`vNZ{,34,16,26
H?`vNZ|,37,18,45
H?`vNZ},38,18,44
H?`vNZ~,34,21,29
H?`vN^n,75,25,80
H?`vN^v,38,21,46
H?`vN^z,31,21,32
H?`vN^|,32,21,31
H?`vN^},33,21,30
H?`vN^~,34,23,31
H?`vN_^,41,30,99
H?`vN`N,42,12,82
H?`vN`V,97,18,141
H?`vN`Z,39,14,83
H?`vN`\,39,13,84
H?`vN`^,41,19,84
H?`vN`f,101,19,136
H?`vN`j,41,11,67
H?`vN`l,42,10,67
H?`vN`n,42,15,69
H?`vN`r,93,21,206
H?`vN`t,94,23,203
H?`vN`u,34,30,240
H?`vN`v,98,20,137
H?`vN`y,47,12,94
H?`vN`z,38,16,72
H?`vN`{,38,12,69
H?`vN`|,36,15,75
H?`vN`},55,15,92
H?`vN`~,39,19,75
H?`vNaN,48,28,94
H?`vNaV,102,25,145
H?`vNaZ,36,18,99
H?`vNa\,38,18,97
H?`vNa^,38,26,98
H?`vNbF,108,19,129
H?`vNbJ,38,10,71
H?`vNbL,41,12,66
H?`vNbN,41,15,70
H?`vNbR,103,27,190
H?`vNbT,108,29,183
H?`vNbV,106,23,126
H?`vNbY,46,11,79
H?`vNbZ,38,14,56
H?`vNb\,37,14,57
H?`vNb],48,13,83
H?`vNb^,37,17,60
H?`vNbb,103,24,193
H?`vNbd,113,22,185
H?`vNbf,106,22,144
H?`vNbi,57,11,68
H?`vNbj,38,13,57
H?`vNbl,38,13,57
H?`vNbm,56,13,75
H?`vNbn,37,16,61
H?`vNbp,48,24,152
H?`vNbq,30,63,259
H?`vNbr,104,36,200
H?`vNbt,106,37,197
H?`vNbu,41,47,218
H?`vNbv,111,26,133
H?`vNbw,33,11,24
H?`vNbx,40,13,37
H?`vNby,47,14,65
H?`vNbz,39,15,41
H?`vNb{,34,12,26
H?`vNb|,38,15,42
H?`vNb},53,14,66
H?`vNb~,35,18,27
H?`vNd},39,21,73
H?`vNd~,35,25,80
H?`vNfZ,38,18,58
H?`vNf],38,17,59
H?`vNf^,36,21,63
H?`vNfj,36,17,61
H?`vNfm,37,16,61
H?`vNfn,35,20,65
H?`vNfr,121,35,204
H?`vNfu,111,28,131
H?`vNfv,116,29,140
H?`vNfy,32,16,28
H?`vNfz,38,19,43
H?`vNf{,34,16,26
H?`vNf|,32,19,29
H?`vNf},34,18,28
H?`vNf~,33,21,30
H?`vNnv,122,26,52
H?`vNn},34,20,30
H?`vNn~,35,22,31
H?`vNp],46,19,97
H?`vNpm,51,16,77
H?`vNpy,40,19,85
H?`vNp{,41,17,68
H?`vNp},44,22,86
H?`vNp~,40,24,76
H?`vNq],39,27,114
H?`vNrM,47,14,83
H?`vNrU,48,15,63
H?`vNrY,42,16,68
H?`vNr],41,17,75
H?`vNr^,39,22,59
H?`vNre,53,15,76
H?`vNrf,44,16,73
H?`vNri,46,15,65
H?`vNrk,33,13,44
H?`vNrm,46,16,71
H?`vNrn,38,21,61
H?`vNrq,46,14,48
H?`vNrr,37,16,42
H?`vNrt,39,15,41
H?`vNru,49,17,48
H?`vNrv,38,18,44
H?`vNrw,33,14,25
H?`vNrx,43,16,36
H?`vNry,40,18,56
H?`vNrz,39,19,42
H?`vNr{,35,16,25
H?`vNr|,40,19,41
H?`vNr},45,19,56
H?`vNr~,37,21,26
H?`vNvv,40,20,45
H?`vNvz,40,20,45
H?`vNv},35,20,29
H?`vNv~,36,23,29
H?`vNzv,38,21,46
H?`vNzy,37,17,46
H?`vNzz,34,21,29
H?`vNz|,40,20,45
H?`vNz},40,20,45
H?`vNz~,37,23,28
H?`vN~},38,23,27
H?`vN~~,39,25,28
H?`vUov,47,24,82
H?`vUpf,44,18,57
H?`vUpr,55,18,97
H?`vUpv,46,22,58
H?`vUqN,61,31,129
H?`vUqf,44,14,61
H?`vUqj,62,17,108
H?`vUqn,46,21,77
H?`vUqr,49,17,104
H?`vUqv,44,20,62
H?`vUqy,47,15,108
H?`vUqz,58,23,99
H?`vUq{,40,19,77
H?`vUq},44,19,81
H?`vUq~,42,24,67
H?`vUrF,41,14,64
H?`vUrJ,70,13,104
H?`vUrN,54,17,109
H?`vUrY,52,16,102
H?`vUr],45,17,82
H?`vUrb,60,14,79
H?`vUrf,42,16,32
H?`vUri,45,15,93
H?`vUrj,64,19,79
H?`vUrk,41,17,61
H?`vUrm,47,17,44
H?`vUrn,40,20,35
H?`vUrr,47,22,93
H?`vUrs,44,18,57
H?`vUru,45,17,46
H?`vUrv,42,20,33
H?`vUrw,32,16,37
H?`vUry,36,16,92
H?`vUrz,51,22,98
H?`vUr{,37,18,53
H?`vUr},46,18,50
H?`vUr~,35,22,23
H?`vUuz,62,21,88
H?`vUu~,41,29,70
H?`vUv],46,20,86
H?`vUvn,39,22,39
H?`vUvv,41,21,38
H?`vUvy,53,20,98
H?`vUvz,59,21,60
H?`vUv{,36,18,22
H?`vUv},34,20,26
H?`vUv~,36,23,25
H?`vUxu,42,20,64
H?`vUy],42,22,134
H?`vUym,43,20,81
H?`vUyu,41,18,67
H?`vUyy,46,19,61
H?`vUyz,42,23,68
H?`vUy|,39,21,92
H?`vUy},41,23,69
H?`vUy~,40,29,71
H?`vUzM,46,17,117
H?`vUzU,42,14,88
H?`vUzY,48,17,79
H?`vUzZ,46,19,87
H?`vUz\,45,18,89
H?`vUz],41,20,91
H?`vUz^,43,26,91
H?`vUze,41,15,34
H?`vUzi,42,17,31
H?`vUzj,41,19,35
H?`vUzl,42,18,54
H?`vUzm,39,19,37
H?`vUzn,37,21,42
H?`vUzu,39,18,38
H?`vUzv,38,21,41
H?`vUzw,30,17,43
H?`vUzx,38,18,58
H?`vUzy,40,18,37
H?`vUzz,38,20,42
H?`vUz{,32,18,45
H?`vUz|,42,21,57
H?`vUz},40,20,40
H?`vUz~,34,23,27
H?`vU}~,39,35,73
H?`vU~^,46,32,90
H?`vU~n,36,25,44
H?`vU~z,37,24,44
H?`vU~{,32,20,28
H?`vU~|,33,23,28
H?`vU~},33,24,27
H?`vU~~,35,26,27
H?`vVPV,46,20,70
H?`vVPf,59,18,67
H?`vVPr,62,17,91
H?`vVPv,46,21,59
H?`vVQN,73,28,91
H?`vVQV,43,18,92
H?`vVQZ,58,16,130
H?`vVQ^,44,25,93
H?`vVRF,53,14,61
H?`vVRJ,70,12,78
H?`vVRN,65,17,71
H?`vVRR,61,12,80
H?`vVRV,41,16,51
H?`vVRZ,65,16,81
H?`vVR[,42,13,64
H?`vVR],47,16,63
H?`vVR^,39,20,55
H?`vVRb,72,13,59
H?`vVRf,53,14,69
H?`vVRg,63,14,43
H?`vVRi,71,15,90
H?`vVRj,73,16,64
H?`vVRk,63,14,67
H?`vVRm,67,16,70
H?`vVRn,70,18,56
H?`vVRr,57,18,87
H?`vVRs,42,14,63
H?`vVRu,49,16,43
H?`vVRv,41,19,35
H?`vVRw,32,14,39
H?`vVRy,35,17,92
H?`vVRz,61,19,91
H?`vVR{,39,16,53
H?`vVR},51,17,46
H?`vVR~,37,21,22
H?`vVVZ,68,18,66
H?`vVV^,40,25,55
H?`vVVj,78,17,31
H?`vVVn,75,21,37
H?`vVVv,40,21,39
H?`vVVy,59,18,94
H?`vVVz,64,21,55
H?`vVV{,34,18,24
H?`vVV},34,20,26
H?`vVV~,35,23,26
H?`vVXu,42,20,64
H?`vVY],41,22,99
H?`vVZM,64,14,75
H?`vVZU,38,15,55
H?`vVZ],36,20,58
H?`vVZ^,35,23,62
H?`vVZe,40,13,83
H?`vVZi,69,15,69
H?`vVZj,70,17,57
H?`vVZl,66,16,80
H?`vVZm,68,19,75
H?`vVZn,72,20,60
H?`vVZu,36,18,41
H?`vVZv,35,21,44
H?`vVZw,32,15,43
H?`vVZx,40,18,56
H?`vVZy,37,18,40
H?`vVZz,35,20,45
H?`vVZ{,34,17,44
H?`vVZ|,46,19,55
H?`vVZ},37,20,43
H?`vVZ~,32,23,29
H?`vV^n,77,23,40
H?`vV^z,36,24,45
H?`vV^{,32,20,28
H?`vV^|,32,22,30
H?`vV^},32,23,29
H?`vV^~,33,25,30
H?`vVh],39,19,86
H?`vVhm,40,18,68
H?`vVhu,51,21,72
H?`vVhz,37,22,74
H?`vVh|,46,21,85
H?`vVh},34,21,78
H?`vVh~,38,27,75
H?`vVi],45,25,92
H?`vVjM,44,17,65
H?`vVjN,43,20,70
H?`vVjU,45,15,66
H?`vVjY,43,17,48
H?`vVjZ,43,20,51
H?`vVj\,43,18,72
H?`vVj],40,20,54
H?`vVj^,40,25,55
H?`vVje,50,15,43
H?`vVji,41,17,32
H?`vVjj,42,19,34
H?`vVjl,46,18,50
H?`vVjm,40,19,36
H?`vVjn,38,21,41
H?`vVjr,37,18,59
H?`vVjt,49,18,47
H?`vVju,45,19,50
H?`vVjv,44,21,55
H?`vVjw,33,16,41
H?`vVjx,40,18,56
H?`vVjy,41,18,36
H?`vVjz,40,20,40
H?`vVj{,32,18,45
H?`vVj|,45,21,54
H?`vVj},40,20,40
H?`vVj~,35,23,26
H?`vVl~,37,31,79
H?`vVn^,38,28,60
H?`vVnn,36,24,45
H?`vVnv,45,22,59
H?`vVnz,38,23,44
H?`vVn{,32,19,29
H?`vVn|,33,22,29
H?`vVn},33,23,28
H?`vVn~,35,25,28
H?`vVrY,41,16,105
H?`vVr],40,18,75
H?`vVr^,36,22,62
H?`vVri,39,16,107
H?`vVrm,42,18,54
H?`vVrn,35,21,44
H?`vVru,41,18,55
H?`vVrv,37,21,42
H?`vVrw,32,17,41
H?`vVrx,41,17,94
H?`vVry,38,18,96
H?`vVrz,46,21,113
H?`vVr{,40,19,55
H?`vVr|,42,19,59
H?`vVr},44,19,57
H?`vVr~,35,23,26
H?`vVvz,54,22,71
H?`vVv},35,21,28
H?`vVv~,36,24,28
H?`vVzy,44,19,37
H?`vVzz,40,21,44
H?`vVz{,36,19,45
H?`vVz|,47,20,59
H?`vVz},43,21,41
H?`vVz~,37,24,27
H?`vV~},38,25,25
H?`vV~~,39,27,26
H?`v]xv,40,32,68
H?`v]yn,40,31,89
H?`v]yv,40,28,72
H?`v]yz,40,31,69
H?`v]y~,37,35,75
H?`v]zN,49,30,121
H?`v]z],38,27,95
H?`v]zf,38,20,42
H?`v]zj,37,22,41
H?`v]zn,34,25,46
H?`v]zr,30,23,27
H?`v]zu,37,21,42
H?`v]zv,36,25,44
H?`v]zy,35,20,45
H?`v]zz,30,24,30
H?`v]z{,31,22,27
H?`v]z},37,24,44
H?`v]z~,33,26,29
H?`v]}~,36,39,79
H?`v]~z,31,26,31
H?`v]~},32,26,30
H?`v]~~,34,28,30
H?`v^Xv,40,28,72
H?`v^Y^,38,36,106
H?`v^ZN,65,26,80
H?`v^ZV,35,21,64
H?`v^ZZ,35,23,62
H?`v^Z^,32,26,68
H?`v^Zf,52,20,80
H?`v^Zj,69,20,63
H?`v^Zm,65,26,80
H?`v^Zn,70,26,64
H?`v^Zr,27,23,30
H?`v^Zv,33,25,47
H?`v^Zy,31,20,49
H?`v^Zz,28,24,32
H?`v^Z{,33,21,26
H?`v^Z},35,23,47
H?`v^Z~,31,26,31
H?`v^^^,34,31,67
H?`v^^n,78,26,43
H?`v^^z,29,25,34
H?`v^^},31,25,32
H?`v^^~,32,27,33
H?`v^pv,38,27,75
H?`v^q^,42,38,100
H?`v^rN,41,23,76
H?`v^rV,36,19,65
H?`v^rZ,35,21,64
H?`v^r],37,19,84
H?`v^r^,33,26,67
H?`v^rf,36,18,46
H?`v^rj,35,19,46
H?`v^rm,41,19,60
H?`v^rn,32,23,50
H?`v^rr,32,20,48
H?`v^rv,33,22,50
H?`v^rw,29,17,30
H?`v^rx,36,19,45
H?`v^ry,36,20,64
H?`v^rz,33,22,50
H?`v^r{,32,19,29
H?`v^r|,36,22,47
H?`v^r},42,21,63
H?`v^r~,33,24,31
H?`v^vz,36,24,50
H?`v^v},34,24,30
H?`v^v~,35,27,30
H?`v^zy,36,21,48
H?`v^zz,33,25,30
H?`v^z|,39,24,47
H?`v^z},39,25,46
H?`v^z~,36,27,29
H?`v^~~,38,29,29
H?`vbpf,48,18,104
H?`vbpr,66,12,126
H?`vbpv,50,21,109
H?`vbpy,43,14,147
H?`vbp},40,17,123
H?`vbqN,48,34,88
H?`vbrF,38,12,52
H?`vbrJ,45,13,112
H?`vbrN,36,20,70
H?`vbrb,52,11,107
H?`vbrf,37,14,57
H?`vbrj,43,15,104
H?`vbrk,38,13,102
H?`vbrm,39,15,54
H?`vbrn,33,19,43
H?`vbrq,39,14,83
H?`vbrr,49,16,115
H?`vbrs,37,13,86
H?`vbru,44,15,67
H?`vbrv,33,17,64
H?`vbrw,35,15,52
H?`vbry,37,16,91
H?`vbrz,38,16,117
H?`vbr{,39,14,91
H?`vbr},39,16,59
H?`vbr~,31,20,29
H?`vbt},40,24,126
H?`vbvj,45,22,66
H?`vbvn,34,22,44
H?`vbvv,32,20,68
H?`vbvy,38,20,113
H?`vbvz,43,25,72
H?`vbv{,30,18,28
H?`vbv},30,20,30
H?`vbv~,32,23,29
H?`vbxm,45,20,115
H?`vbxu,56,23,101
H?`vbxy,44,18,118
H?`vbxz,38,25,127
H?`vbx|,53,24,132
H?`vbx},42,24,124
H?`vbx~,37,29,134
H?`vbzM,39,17,70
H?`vbze,41,15,52
H?`vbzi,37,17,36
H?`vbzj,36,19,40
H?`vbzm,35,19,41
H?`vbzn,34,22,44
H?`vbzq,39,16,71
H?`vbzr,36,19,78
H?`vbzt,53,18,81
H?`vbzu,36,18,60
H?`vbzv,36,21,63
H?`vbzw,33,15,60
H?`vbzx,46,17,70
H?`vbzy,36,18,41
H?`vbzz,34,20,46
H?`vbz{,33,18,63
H?`vbz|,44,21,75
H?`vbz},35,20,45
H?`vbz~,32,23,29
H?`vb|~,37,34,139
H?`vb~v,32,23,71
H?`vb~z,34,22,49
H?`vb~{,28,19,33
H?`vb~|,30,22,32
H?`vb~},30,23,31
H?`vb~~,32,25,31
H?`vfO^,43,34,93
H?`vfPN,45,14,94
H?`vfPV,44,18,74
H?`vfPZ,46,14,127
H?`vfP^,40,21,83
H?`vfPf,42,16,61
H?`vfPj,55,14,101
H?`vfPn,44,18,82
H?`vfPr,58,15,114
H?`vfPv,43,20,63
H?`vfPx,36,14,137
H?`vfPy,38,13,119
H?`vfPz,41,21,118
H?`vfP{,41,14,115
H?`vfP|,45,18,99
H?`vfP},41,18,85
H?`vfP~,36,22,75
H?`vfQN,51,32,104
H?`vfQV,41,16,96
H?`vfQZ,49,18,137
H?`vfQ^,42,26,94
H?`vfRF,38,13,51
H?`vfRJ,57,12,101
H?`vfRM,42,11,83
H?`vfRN,43,17,84
H?`vfRR,52,12,106
H?`vfRV,39,15,54
H?`vfRX,42,13,115
H?`vfRY,41,15,97
H?`vfRZ,49,17,96
H?`vfR[,39,16,98
H?`vfR\,44,16,84
H?`vfR],40,16,70
H?`vfR^,37,20,57
H?`vfRb,62,11,97
H?`vfRf,38,14,56
H?`vfRh,47,13,127
H?`vfRi,48,13,109
H?`vfRj,55,16,91
H?`vfRk,47,13,110
H?`vfRl,52,16,58
H?`vfRm,41,17,50
H?`vfRn,40,19,55
H?`vfRo,34,14,48
H?`vfRp,33,14,106
H?`vfRq,36,14,86
H?`vfRr,49,18,113
H?`vfRs,36,15,85
H?`vfRt,49,15,80
H?`vfRu,46,16,64
H?`vfRv,37,18,59
H?`vfRw,34,16,52
H?`vfRx,41,19,102
H?`vfRy,33,16,95
H?`vfRz,44,18,109
H?`vfR{,36,18,90
H?`vfR|,45,17,71
H?`vfR},41,17,56
H?`vfR~,32,21,27
H?`vfT~,35,26,79
H?`vfVZ,53,19,80
H?`vfV],38,19,57
H?`vfV^,37,23,60
H?`vfVj,58,20,55
H?`vfVm,41,19,54
H?`vfVn,44,22,54
H?`vfVt,37,18,59
H?`vfVv,36,21,63
H?`vfVx,47,17,107
H?`vfVy,43,22,106
H?`vfVz,51,22,67
H?`vfV{,32,18,26
H?`vfV|,31,20,29
H?`vfV},31,20,29
H?`vfV~,33,23,28
H?`vfX],40,19,85
H?`vfXm,43,17,84
H?`vfXv,41,24,68
H?`vfXy,40,19,67
H?`vfXz,35,22,76
H?`vfX|,45,21,105
H?`vfX},35,21,77
H?`vfX~,34,26,80
H?`vfY],41,24,97
H?`vfZM,40,15,89
H?`vfZU,39,15,54
H?`vfZY,42,17,49
H?`vfZZ,38,20,56
H?`vfZ\,43,18,91
H?`vfZ],37,19,58
H?`vfZ^,36,23,61
H?`vfZe,38,14,56
H?`vfZi,47,17,44
H?`vfZj,42,19,53
H?`vfZl,50,18,65
H?`vfZm,39,19,56
H?`vfZn,40,22,58
H?`vfZq,40,16,70
H?`vfZr,36,19,78
H?`vfZt,51,18,83
H?`vfZu,38,18,58
H?`vfZv,36,21,63
H?`vfZw,31,15,62
H?`vfZx,45,17,71
H?`vfZy,37,18,40
H?`vfZz,35,20,45
H?`vfZ{,32,18,64
H?`vfZ|,45,21,74
H?`vfZ},36,20,44
H?`vfZ~,32,23,29
H?`vf\~,33,30,84
H?`vf^^,35,26,65
H?`vf^n,41,24,61
H?`vf^v,34,24,68
H?`vf^z,35,23,47
H?`vf^{,29,20,31
H?`vf^|,31,23,30
H?`vf^},31,24,29
H?`vf^~,33,26,29
H?`vf`N,40,16,80
H?`vf`f,96,43,149
H?`vf`j,58,13,99
H?`vf`n,41,15,70
H?`vf`r,36,53,327
H?`vf`v,97,55,154
H?`vf`w,40,24,80
H?`vf`z,54,20,106
H?`vf`{,37,15,135
H?`vf`},52,17,93
H?`vf`~,38,18,77
H?`vfaN,45,34,91
H?`vfbF,99,54,151
H?`vfbJ,49,13,108
H?`vfbN,40,18,68
H?`vfbb,17,63,320
H?`vfbf,103,56,164
H?`vfbj,55,17,90
H?`vfbk,38,14,118
H?`vfbm,49,17,60
H?`vfbn,37,18,40
H?`vfbo,30,42,33
H?`vfbq,22,92,126
H?`vfbr,30,70,325
H?`vfbs,40,99,117
H?`vfbu,48,70,256
H?`vfbv,111,68,163
H?`vfbw,37,33,49
H?`vfby,40,19,103
H?`vfbz,53,18,100
H?`vfb{,39,21,102
H?`vfb},52,18,63
H?`vfb~,38,19,23
